id,smiles,inchikey
Z1246243315,O=C(c1cnc(-c2ccco2)s1)N1CC2(CC2)c2ccccc21,ZRBMXQMJXYLEQV-UHFFFAOYSA-N
Z365003204,O=C(Cn1nc2n(c1=O)CCCCC2)N1CCCc2cc(F)ccc21,GPIUVWALBQGUBN-UHFFFAOYSA-N
Z1432849872,O=C(NC1CCCCC1N1CCOCC1)c1cc(C2CC2)on1,RGIKIYFUEHCCLP-UHFFFAOYSA-N
Z1173459478,CN1CCN(C(=O)c2csc(-c3ccsc3)n2)c2ccccc21,AWFOKCITHFWHCZ-UHFFFAOYSA-N
Z1412914395,O=C(Nc1ccnc(Oc2ccccc2)c1)C(=O)NC1CCc2cn[nH]c2C1,LDSVTQXAESJQAB-UHFFFAOYSA-N
Z1412909872,Cc1cccc(Oc2ccccc2NC(=O)C(=O)NC2CCc3cn[nH]c3C2)c1,LTUYWXQILSNQDF-UHFFFAOYSA-N
Z1265132728,Cc1nn(C(F)F)c(C)c1CC(=O)N1CC(C)Oc2cc(F)ccc21,XSTJVNJULBXYFK-UHFFFAOYSA-N
Z1442385126,O=C(Nc1cccc(Oc2ccncc2)c1)C(=O)NC1CCc2[nH]ncc2C1,ILSJMUUSXCUOJB-UHFFFAOYSA-N
Z1265132761,Cc1nc(-c2ncccn2)sc1C(=O)N1CC(C)Oc2cc(F)ccc21,HCXHJEKPBICNFV-UHFFFAOYSA-N
Z1462408653,CC(=O)N1CCc2cccc(NCc3ccc(-c4ccc(F)cc4C)o3)c21,AQNMMIXJXDBILB-UHFFFAOYSA-N
Z1697478979,Cc1c(C(=O)N2CC3CCC(=O)c4cccc2c43)cnn1-c1ccccn1,UOHNKKHAFDZTKA-UHFFFAOYSA-N
Z1852502787,O=C(NC1CCOc2c1ccc(Cl)c2Cl)c1cc(C2CC2)on1,PYTGMUVSQJJRQV-UHFFFAOYSA-N
Z1562839709,Cc1cc(C)n2c(CN3CCC(NC(=O)c4ccccc4)CC3)cnc2n1,MDPOLOMYUUIZEU-UHFFFAOYSA-N
Z1746737127,Cc1ccc(NC(=O)C(=O)N2CCC(Cn3cncn3)CC2)c2cccnc12,HPNNXEKNCDUKKI-UHFFFAOYSA-N
Z363779504,COCCn1cc(NC(=O)c2ccc(-c3ccccc3F)s2)ccc1=O,RIUWEZJAVHQKJU-UHFFFAOYSA-N
Z1790654104,Cc1ccc(Oc2ccc(NC(=O)C(=O)N3CC(n4ccnn4)C3)cc2)cc1,KGMOGKYDGKFKEY-UHFFFAOYSA-N
Z1840605544,CC(C)(C)n1cc(C(=O)N2CCCCC3CCCCC32)nn1,ZJVKXSKLNZURSO-UHFFFAOYSA-N
Z1768567189,Cc1cc(C)n(CC(=O)N2CCOc3c2cccc3C(C)(C)C)n1,UWZQPMQEXDDVPQ-UHFFFAOYSA-N
Z1224632626,CC1c2ccccc2OC1C(=O)Nc1cccc(-c2cnco2)c1,KHKRZNXLEBOTPC-UHFFFAOYSA-N
Z1412908398,Cc1ccc(Oc2ccc(NC(=O)C(=O)NC3CCc4cn[nH]c4C3)cn2)cc1,VUAOSZSJYVWGDD-UHFFFAOYSA-N
Z1412911106,O=C(Nc1ccc(Oc2ccc(F)cc2)nc1)C(=O)NC1CCc2cn[nH]c2C1,QYUMDRVLJKBGCD-UHFFFAOYSA-N
Z1264765307,CCCc1nc(C(=O)N2CCc3cnccc32)nn1-c1ccccc1F,YQQNZHLWXFUIEI-UHFFFAOYSA-N
Z1472745651,O=C(Nc1ccc(Sc2ccncc2)cc1)C(=O)NC1CCc2cn[nH]c2C1,FINDNAJGWYPGRY-UHFFFAOYSA-N
Z1442383285,Cc1cccc(Oc2ccccc2NC(=O)C(=O)NC2CCc3[nH]ncc3C2)c1,KBAZDSKRONAICF-UHFFFAOYSA-N
Z1608900101,CN(C(=O)c1ccccc1)C1CC2CCC(C1)N2C(=O)c1cc(C2CC2)on1,XLDPIGXRCPZTSO-UHFFFAOYSA-N
Z909101134,O=C(NC1CCN(C(=O)c2cc(C3CC3)on2)CC1)C1CCCCC1,LWBZMYYRXPXUDK-UHFFFAOYSA-N
Z1601956555,Cc1cc(C(=O)Nc2cccc(C3CNC(=O)C3)c2)nn1-c1ccccc1Cl,GVSDHQPYVVXTGA-UHFFFAOYSA-N
Z1412909268,Cc1ccc(Oc2ccccc2)c(NC(=O)C(=O)NC2CCc3cn[nH]c3C2)c1,YJZPXCRKEJAIQS-UHFFFAOYSA-N
Z1265130292,Cc1oc(-c2ccccc2F)nc1C(=O)N1CC(C)Oc2cc(F)ccc21,CSQUKTWKEJEPSV-UHFFFAOYSA-N
Z1583881309,Cc1cccn2c(=O)c(C(=O)N3CCc4cc(-c5cccc(F)c5)ccc43)cnc12,WTBNQAOKHFRAGP-UHFFFAOYSA-N
Z1488522578,CC(c1ccncc1)N1CCC(NC(=O)c2sc3ccccc3c2Cl)CC1,XZPKOJVGPDIBDN-UHFFFAOYSA-N
Z1412910363,Cc1cccc(Oc2ccc(NC(=O)C(=O)NC3CCc4cn[nH]c4C3)cc2)c1,SBROTGWDMRMPPC-UHFFFAOYSA-N
Z1273427522,CCc1ccc(-c2ccc(C(=O)Nc3cc4c(cc3Cl)NC(=O)CO4)o2)cc1,KLYRBHYRNGHXFV-UHFFFAOYSA-N
Z1196350675,CCn1ncc2ccc(NC(=O)N(C)C3CCN(c4ccccn4)CC3)cc21,ABAKXHSIWGXKQF-UHFFFAOYSA-N
Z1581080098,Cn1cc(C(=O)NC2COc3ccccc3C2)c(-c2ccccc2)n1,UIHNONUCUUAQTO-UHFFFAOYSA-N
Z1546284722,CC(C)c1cc(C(=O)NC2CCN(CCc3ccccc3)CC2)no1,NTPCBBQHIXQEGV-UHFFFAOYSA-N
Z1832958461,Cc1cccc2c1OCC[C@H]2NC(=O)c1cc(C(C)C)n(C)n1,HCMYCOPFYUXSSB-CQSZACIVSA-N
Z1786307510,COc1cccc2[nH]cc(CC(=O)NC3CCC(Oc4cnccn4)CC3)c12,GLTDTDDMEBCUAU-UHFFFAOYSA-N
Z1732735736,Cc1oc2ccc(NC(=O)N(C)C3CCN(c4cccnn4)CC3)cc2c1C,GZDRVMBSNKKBRX-UHFFFAOYSA-N
Z1802787389,Cc1ccc(-n2cc(NC(=O)c3cc4c(cc3F)NC(=O)CC4)cn2)c(C)c1,ISIATOFHWANTPR-UHFFFAOYSA-N
Z1433215692,CCc1nc2c(s1)C(N(C)C(=O)c1cc(F)c(F)c(F)c1)CCC2,JFLPLWIUHCHOAX-UHFFFAOYSA-N
Z1675534476,Cc1nc(C(=O)NC2COc3ccccc3C2)c(-c2ccccc2)o1,GOGOUIUHKHMINV-UHFFFAOYSA-N
Z1567969091,CC1Sc2ccccc2N(C(=O)c2ncn(-c3ccccc3)n2)C1C,RMFVMJIAIGMWJV-UHFFFAOYSA-N
Z1632905323,CC(C)(C)C(=O)N1CCOc2ccc(NC(=O)c3cccc(O)c3)cc21,NNUFKXWRMZFYIB-UHFFFAOYSA-N
Z1783441345,O=C(NC1COc2ccccc2C1)c1ncsc1-c1ccccc1,QBGCMBRLEMJLNH-UHFFFAOYSA-N
Z1676189246,O=C(Cn1nc2n(c1=O)CCCCC2)N1CCc2c1cccc2C(F)(F)F,BEWXRWUHNRDCHH-UHFFFAOYSA-N
Z1297118924,O=C(Nc1cc(Cl)c(Cl)cn1)c1cn(-c2ccccc2Cl)nn1,VVRMISNWDCTMRD-UHFFFAOYSA-N
Z2199801907,CN1C(=O)CN=C(c2ccccc2)c2cc(Br)ccc21,FLEQTIDRWGGTRR-UHFFFAOYSA-N
Z1421530382,Cc1sc(C(=O)Nc2ccc3c(c2)C(=O)N(C)CC3)cc1-c1ccc(F)cc1,HARSLKZURFXIML-UHFFFAOYSA-N
Z1546297606,Cc1cccc(CN2CCC(NC(=O)c3cc(C(C)C)on3)CC2)c1,LSXUDXCHKDIVFH-UHFFFAOYSA-N
Z1634621161,CC(c1ccccc1)N1CCC(NC(=O)c2cnc3c(c2)nnn3C)CC1,DHLCWBZSJYINTH-UHFFFAOYSA-N
Z667593114,Cc1c(C(=O)NC2CCN(Cc3ccccn3)CC2)sc2cccc(F)c12,GKYAUFJXPUOUDF-UHFFFAOYSA-N
Z512974230,Cc1ccc(NC(=O)C2CCN(C(=O)Cn3nc4ccccn4c3=O)CC2)nc1,VNUOZKKDRPLKBN-UHFFFAOYSA-N
Z1567181045,N#Cc1ccc(OC2CCC(NC(=O)Cn3nc4ccccn4c3=O)CC2)nc1,UKFMGQKRXMDYBA-UHFFFAOYSA-N
Z200580812,O=C(CN1C(=O)CSc2ccccc21)Nc1ccccc1-c1cccs1,JOZZBBJWVUDCQA-UHFFFAOYSA-N
Z772273900,Cc1ccnc(NC(=O)C2CCN(C(=O)Cn3nc4ccccn4c3=O)CC2)c1,PCAKYIVIPNMAGO-UHFFFAOYSA-N
Z1022033250,Cc1cc(C(=O)Nc2cc3c(cc2F)CCC(=O)N3)sc1-c1ccc(F)cc1,PIAVJYFVPJAGMK-UHFFFAOYSA-N
Z1646789129,Cc1cc(F)ccc1-n1ccc(C(=O)Nc2ccc3c(c2)CCCC(=O)N3)n1,IJPDPRDERLWUEO-UHFFFAOYSA-N
Z1318705355,CC(C)c1cc(C(=O)NC2CCOc3c(Cl)cccc32)nn1C,CZPVHUYVGHBAMG-UHFFFAOYSA-N
Z1481641152,Cc1ccc(C)c(-n2ncc(NC(=O)c3cccc4c3OC(C)C(=O)N4)c2C)c1,NOQQOZKMKGWRKZ-UHFFFAOYSA-N
Z1625301107,Cn1cnc2cc(C(=O)NC3CCN(Cc4ccccc4F)CC3)cnc21,PSKOPXWDHZWKQW-UHFFFAOYSA-N
Z1802781278,Cc1ccc(-n2cc(NC(=O)c3ccc4c(c3)NC(=O)CCN4C)cn2)c(C)c1,AMDJSTYQGPGTLZ-UHFFFAOYSA-N
Z1203274386,Cc1nc(C(=O)N(CC2CCCO2)c2ccncc2)nn1-c1ccccc1Cl,WLQSPBKNLOOEKF-UHFFFAOYSA-N
Z1421514958,Cc1nn(-c2ccccc2)cc1C(=O)Nc1ccc2c(c1)C(=O)N(C)CC2,OBPZBGHLBCAXDF-UHFFFAOYSA-N
Z740240328,Cc1ccc(-c2cc(C(=O)Nc3cccc4c3OCCO4)on2)cc1,NTMDXMGXHFLIKP-UHFFFAOYSA-N
Z1434437646,COc1ccc(-n2nnc(C(=O)N3CCOc4cccc(F)c43)c2C)cc1,OJPSDUSQFQUACL-UHFFFAOYSA-N
Z1273107995,Cc1nc(C)n(-c2ccc(C(=O)Nc3ccc(Cl)c(Cl)c3)cc2)n1,WWXQAVXRPOPOMJ-UHFFFAOYSA-N
Z364188652,O=C(Cn1nc2n(c1=O)CCCCC2)N1CCCc2cc(F)c(F)cc21,QOUSRWOXBWZGAH-UHFFFAOYSA-N
Z1360181688,O=C(Nc1cc(Br)c(F)cc1Cl)c1ccnc(-n2cccn2)c1,KPRSJUQRNAUQLI-UHFFFAOYSA-N
Z1067538118,Cc1occc1C(=O)NC1CCN(C(=O)Cn2cnc3c(cnn3C)c2=O)CC1,GHPQGCSKABBZKB-UHFFFAOYSA-N
Z1265459550,O=C(Cn1nc2n(c1=O)CCCCC2)N1CCOc2ccc(Cl)cc21,SVZKXZQHJXJACH-UHFFFAOYSA-N
Z1578485977,O=C(CN1C(=O)CSc2ccccc21)Nc1ncccc1-c1ccccc1,PVTKQCAAAMWLDA-UHFFFAOYSA-N
Z1465925901,CCn1cnnc1-c1ccc(C(=O)N2CCOc3cc(F)ccc32)cc1,OQWYXOIVNZNCCL-UHFFFAOYSA-N
Z1330970288,COc1ccccc1NC(=O)CN1CCC(c2nc3cc(F)ccc3s2)CC1,FKAUXBXDMBSSLC-UHFFFAOYSA-N
Z1384344742,O=C(CN1CCCC(c2nnc[nH]2)C1)Nc1ccccc1C(=O)c1ccccc1,WGXLQZXDNLUPBH-UHFFFAOYSA-N
Z1244019958,O=C(Nc1cccc(Oc2ccncc2)c1)N1CCC(c2ccn[nH]2)CC1,LQHVSQZDEXOLIS-UHFFFAOYSA-N
Z1342827880,O=C(CN1CCCC(c2nnc[nH]2)C1)Nc1cccc(Oc2ccccc2)c1,FUTKMIKYMLKKQW-UHFFFAOYSA-N
Z453797704,Cc1ccc(-n2cc(C(=O)Nc3cc(C(N)=O)cc(F)c3C)nn2)cc1,DWKSGNMJUMFJKP-UHFFFAOYSA-N
Z1090744880,O=C(Nc1ccc(F)cc1C(F)(F)F)c1ccn(-c2ccccc2Cl)n1,AEMCKNISOVWZPA-UHFFFAOYSA-N
Z811951440,COc1c(Cl)cccc1NC(=O)Cc1csc(-c2cccc(C)c2)n1,SKGFKZAOHZQYMB-UHFFFAOYSA-N
Z1228370034,CCc1c(C(=O)Nc2ccc(C(=O)OC)c(Cl)c2)cnn1-c1ccccn1,KNMMTZKIHIECOU-UHFFFAOYSA-N
Z1275727860,CC1CN(C(=O)c2csc(-c3cnccn3)n2)c2cc(Cl)ccc2O1,ZTMJYNOEKGXOID-UHFFFAOYSA-N
Z1296545628,CN(c1cc(C(=O)Nc2cccc(C(N)=O)n2)ccn1)C1CCCC1,NBYREJUGLJYFCX-UHFFFAOYSA-N
Z1373863568,Cc1cnn(-c2ccccc2)c1NC(=O)CN1C(=O)CSc2ccccc21,CSEITDTWBSJKIU-UHFFFAOYSA-N
Z46403399,COc1cccc(NC(=O)CN2CCC(c3nc4ccccc4o3)CC2)c1,ZZITVDIETKZNNM-UHFFFAOYSA-N
Z1213031970,COc1cc(NCc2ccc(-c3cccc(F)c3C)o2)ccc1NC(C)=O,FYDFBMQIDDUKPP-UHFFFAOYSA-N
Z1578496804,Cc1ccc2c(c1)N(C(=O)c1cnn(-c3ccccn3)c1C)CCCO2,BLRJZOWZVHXJIE-UHFFFAOYSA-N
Z1426663214,COC(=O)c1ccc(NC(=O)c2cnn(-c3cccc(Cl)c3)c2C)cc1F,NBYIDNWBFMJISZ-UHFFFAOYSA-N
Z1905692409,O=C(Nc1ccccc1NC(=O)C(F)F)c1ccc2ccccc2n1,MRFKGFCWVYGKMQ-UHFFFAOYSA-N
Z1739800985,CC1CC1c1ccc(C(=O)N(CCC#N)C23CC4CC(CC(C4)C2)C3)o1,GSTFTVWBLULKBA-UHFFFAOYSA-N
Z108564136,CCC(=O)Nc1ccccc1-c1nc2ccc(C)cc2[nH]c1=O,QLGXIJYGIYAPPK-UHFFFAOYSA-N
Z1623135387,Cc1ccc2c(c1)N(C(=O)c1csc(-c3cnccn3)n1)CCCO2,LAQKJBJMINVNBC-UHFFFAOYSA-N
Z1239121380,Cc1oc(-c2ccccc2F)nc1C(=O)N1CCCc2cccc(F)c21,ALWICEJTGUGJTQ-UHFFFAOYSA-N
Z1610635518,Cc1cc(C)cc(-n2nc(NC(=O)c3ccc4c(c3)CCC(=O)N4)cc2C)c1,ZZPRJKXYAGQDHK-UHFFFAOYSA-N
Z1246939964,O=C(c1cc(-c2cccs2)on1)N1CC2(CC2)c2ccccc21,LRJALMWKAJZWOU-UHFFFAOYSA-N
Z1239460950,Cc1nc(-c2ncccn2)sc1C(=O)N1CCC(=O)N(C)c2cc(F)ccc21,CIXVLPQCLHVIBY-UHFFFAOYSA-N
Z1471201002,Cc1ccc(C)c(-n2ncc(C(=O)Nc3cc4c(cc3F)CCC(=O)N4)c2C)c1,OFTVLCRLEMQCCQ-UHFFFAOYSA-N
Z1246243897,O=C(c1csc(-c2cnccn2)n1)N1CC2(CC2)c2ccccc21,QOJORYGLRMJONL-UHFFFAOYSA-N
Z393154068,O=C(Nc1cccc(-n2cnnc2)c1)c1nc(-c2ccccc2)n2c1CCCCC2,PHXIYOAWSLVIQX-UHFFFAOYSA-N
Z1128207584,Cc1ccc2oc(C(=O)NC3CCN(Cc4ccccc4C)CC3)cc2n1,JOIOLWBDZHQGBM-UHFFFAOYSA-N
Z1273492310,CC(C)(C)c1ccc(-c2ccc(C(=O)Nc3ccccc3CC(N)=O)o2)cc1,DIHJLJUPYZRMTR-UHFFFAOYSA-N
Z986026914,COc1ccc(NC(=O)CN2CCC(c3nccs3)CC2)cc1,VMRYLNULACPUHY-UHFFFAOYSA-N
Z1646738412,Cc1cc(F)ccc1-n1ccc(C(=O)Nc2ccc3c(c2)NC(=O)C(C)O3)n1,SFNJNABPJXIRPV-UHFFFAOYSA-N
Z1593753932,Cn1ncc(C(=O)NC2COc3ccccc3C2=O)c1-c1ccccc1,QXRNLDMNFZQZLG-UHFFFAOYSA-N
Z996843370,Cc1oc2ncn(C)c(=O)c2c1C(=O)NC1CCN(CCc2ccncc2)CC1,DFCFVJAMNOLYSS-UHFFFAOYSA-N
Z1652480443,CCC1CN(C(=O)c2cccc(-n3cnnn3)c2)c2cccc(Cl)c2O1,WAETYRGCDUWEEU-UHFFFAOYSA-N
Z1442387125,Cc1ccc(Oc2ccccc2NC(=O)C(=O)NC2CCc3[nH]ncc3C2)cc1,IFUUAARHKCTFSN-UHFFFAOYSA-N
Z1227881731,COc1ccc(-c2nc(C(=O)Nc3cc(OC)ccc3Cl)c(C)o2)cc1,AOOBXFUREDUHRY-UHFFFAOYSA-N
Z1488515269,CC(c1ccncc1)N1CCC(NC(=O)c2cc3cc(Cl)ccc3o2)CC1,OFNGQTUXXAYQCQ-UHFFFAOYSA-N
Z1790655719,O=C(Nc1ccc(Oc2cccc(F)c2)cc1)C(=O)N1CC(n2ccnn2)C1,JULZWSGSJRXHOJ-UHFFFAOYSA-N
Z804596794,Cc1cc(C(=O)NC2CCOc3c(F)cccc32)c(C)n1C(C)C,ODYNQJYCMCYYAU-UHFFFAOYSA-N
Z1343596622,CC(NC(=O)c1ccn(-c2c(F)cccc2F)n1)c1ccc2c(c1)CCC(=O)N2,IMXBWSLRSBMNKL-UHFFFAOYSA-N
Z1697186558,O=C1CCCc2cc(NC(=O)c3ccn(-c4ccc(F)cc4F)n3)ccc2N1,XLQKFMCBKXOXOZ-UHFFFAOYSA-N
Z1672202135,COCC(=O)N1CCc2c(NCc3ccc(-c4c(F)cccc4F)o3)cccc21,LHSQAQYMMOMFII-UHFFFAOYSA-N
Z978874024,O=C(CN1C(=O)CSc2ccccc21)Nc1scnc1-c1ccccc1,QZRJOHCKVQDDJC-UHFFFAOYSA-N
Z1310423670,CC1CN(Cc2cccc(F)c2)c2ccccc2NC1=O,ZHIUFZCLNYMDIO-UHFFFAOYSA-N
Z1167319029,Cc1cc(C(=O)NC2CCOc3ccc(F)cc32)nn1C(C)(C)C,RGHBVOCSRAXTHA-UHFFFAOYSA-N
Z1831352765,Cc1ccc(-n2cccn2)cc1NC(=O)C1Oc2ccccc2C1C,CMUHNTJLYSVADG-UHFFFAOYSA-N
Z1981887599,CN1CCC(N(C)C(=O)c2ccccc2NC2CCCCC2)CC1,VSXCLPGKUGLQIW-UHFFFAOYSA-N
Z1426663980,COC(=O)c1ccc(NC(=O)c2ccn(-c3ccccc3F)n2)cc1F,DCWDESGCXQFHEC-UHFFFAOYSA-N
Z1462226333,Cc1c(F)cccc1-c1ccc(CNc2ccc3c(c2)NC(=O)CS3)o1,OFXNNIJBUYYTBR-UHFFFAOYSA-N
Z1017608106,COc1cccc(CNC(=O)NC2CCN(c3nc4ccccc4s3)CC2)n1,ALCDDQGJOCWLTJ-UHFFFAOYSA-N
Z1346595397,O=C(Nc1ccc(Oc2ccccc2)cc1)C(=O)N1CCCC(c2ccn[nH]2)C1,NQECMLKSHBNAMA-UHFFFAOYSA-N
Z107026868,O=C(Nc1ccc(OCc2cc(-c3ccco3)on2)cc1)c1ccco1,XLMYBASIOFQMHL-UHFFFAOYSA-N
Z1885518270,Cc1c(C(=O)Nc2cc(F)ccc2O)nnn1Cc1ccc(F)cc1,CUESOOWIZVRTAE-UHFFFAOYSA-N
Z1459055200,Cl.O=C(NC1(c2ccccc2)CCCCC1)C1CCNC1,MWKROWSEEMHWAX-UHFFFAOYSA-N
Z1848159907,Cc1c(C(=O)N2CCOc3cccc(F)c32)nnn1Cc1ccc(F)cc1F,IKRNWTNHNQUWBA-UHFFFAOYSA-N
Z1790656842,O=C(Nc1ccc(Oc2cccc(Cl)c2)cc1)C(=O)N1CC(n2ccnn2)C1,MXUSXLVTRDPGIT-UHFFFAOYSA-N
Z1702160498,O=C(Nc1cccc2c1CN(C1CC1)C2)c1ccn(-c2ccc(F)cc2F)n1,SJWQGHJWSSYJJL-UHFFFAOYSA-N
Z1481646084,Cc1ccc(C)c(-n2ncc(NC(=O)c3cc4c(cc3F)NC(=O)CC4)c2C)c1,DIGXCOYPRQPOOU-UHFFFAOYSA-N
Z2027660674,CC(C)C(C(=O)NC1C2Cc3ccccc3C21)c1ccncc1,DHASOAIKOPUXEX-UHFFFAOYSA-N
Z1442385303,Cc1ccc(Oc2ccc(NC(=O)C(=O)NC3CCc4[nH]ncc4C3)cc2)cc1,QPZYJSVRDQZHHV-UHFFFAOYSA-N
Z1209485727,Cc1c(C(=O)NC2CCN(Cc3cccnc3)CC2)oc2ccc(Cl)cc12,QXVJASLCZCNEAT-UHFFFAOYSA-N
Z1276024559,Cc1ccn2c(=O)c(C(=O)N3CCc4cc(-c5cccc(F)c5)ccc43)cnc2c1,PGUMLUUBPLBKKI-UHFFFAOYSA-N
Z2044559522,COc1ncc(C(=O)Nc2ncc(-c3ccccc3)cn2)cc1Cl,ONAWSMGXOMTFKY-UHFFFAOYSA-N
Z1521829169,CCC(CC)n1ncc(C(=O)NC2CCOc3c(Cl)cccc32)c1C,QRMYNHVZMVMONP-UHFFFAOYSA-N
Z1550215383,CC(C)c1cc(C(=O)NC2CCN(C3CCCCC3O)CC2)no1,WLOLEWMHRWCPNM-UHFFFAOYSA-N
Z1546300963,CC(C)c1cc(C(=O)NC2CCN3CCCC3C2)no1,DHISEZVHHFKWIG-UHFFFAOYSA-N
Z1730538826,Cc1nc(-c2ncccn2)sc1C(=O)N1CC(C)Oc2c(F)cccc21,FMDHHJOJFSVLHL-UHFFFAOYSA-N
Z1546447319,CC(C)c1cc(C(=O)NC2CCN(C(C)c3ccncc3)CC2)no1,IEMIEZKCGREBJY-UHFFFAOYSA-N
Z1771066629,Cc1ccn2c(C3CCN(CC(=O)Nc4ccncc4)CC3)nnc2c1,UVSGOAMKPUNVKE-UHFFFAOYSA-N
Z1458002821,COc1ccc(-c2cc(C(=O)Nc3cncnc3N(C)C)sc2C)cc1,CBUWFZDXQQZRDQ-UHFFFAOYSA-N
Z993545106,Cc1ccnc2nc(C(=O)NC3CCN(CCc4ccncc4)CC3)nn12,FRKKZOADICEOOD-UHFFFAOYSA-N
Z1217875338,CSc1ccc(NC(=O)c2cnn(-c3ccccc3)c2C2CC2)nc1,OWZWSKJJLVBOCS-UHFFFAOYSA-N
Z1224615472,CC1c2ccccc2OC1C(=O)Nc1cccc(-n2cccn2)c1,VSEGIWIREMRVSY-UHFFFAOYSA-N
Z1346595550,O=C(Nc1cccc(Oc2ccncc2)c1)C(=O)N1CCCC(c2ccn[nH]2)C1,GCIROHRKILVROS-UHFFFAOYSA-N
Z1175716556,CN1CCN(C(=O)c2cc(-c3ccco3)on2)c2ccccc21,AFIUPCQQCISQJD-UHFFFAOYSA-N
Z1205143127,COC(=O)c1ccnc(NC(=O)c2nc(C)n(-c3ccccc3Cl)n2)c1,FFSZPNOVDNHQLR-UHFFFAOYSA-N
Z1591046606,Cn1ncc(C(=O)NC2COc3ccccc3C2)c1-c1ccccc1,IJCYXJKJALZUOK-UHFFFAOYSA-N
Z993548244,Cc1cc(C)n2nc(C(=O)NC3CCN(CCc4ccncc4)CC3)nc2n1,JBUUIXMFQIGNHY-UHFFFAOYSA-N
Z1217400710,Cc1ccnc2nc(C(=O)NC3CCN(C(C)c4ccccc4)CC3)nn12,IJWOIOVAWJBLNF-UHFFFAOYSA-N
Z1318883663,CCOc1cccc(NC(=O)c2nc(C)n(-c3ccccc3Cl)n2)n1,IMVORVUPJONWBM-UHFFFAOYSA-N
Z1533323376,O=C(NC1COc2ccccc2C1)c1cccc(-c2ccoc2)c1,FAYAWVANPDOBBP-UHFFFAOYSA-N
Z1273429326,CCc1ccc(-c2ccc(C(=O)Nc3cc4c(cc3F)CCC(=O)N4)o2)cc1,UKZFUEAVNZZBSX-UHFFFAOYSA-N
Z1608900104,CC(C)c1cc(C(=O)N2C3CCC2CC(N(C)C(=O)c2ccccc2)C3)no1,MTCAIULNRKZGEF-UHFFFAOYSA-N
Z1774636564,COc1ncccc1NC(=O)C(=O)N1CCC(c2nc3cccc(C)c3o2)CC1,PZULFRDYWIHDDT-UHFFFAOYSA-N
Z1354977938,Cc1cc(C(=O)NC2CCN(Cc3ccccc3)C(C)C2)c2cnn(C)c2n1,WUOYLXPJOLCCJR-UHFFFAOYSA-N
Z1815269251,Cc1cn(-c2c(F)cccc2F)nc1C(=O)Nc1ccc2c(c1)NC(=O)C(C)O2,WGKYVSWVDPTWET-UHFFFAOYSA-N
Z1354957717,COc1cccc(-c2nc(C(=O)Nc3cn(C)c(=O)cc3C)cs2)c1OC,KOHPHBALHSVPPG-UHFFFAOYSA-N
Z1090428762,CC(=O)N1c2ccccc2C[C@H]1C(=O)Nc1scnc1-c1ccccc1,UJNVBIHJDONZMT-KRWDZBQOSA-N
Z1984421491,COc1ccccc1-n1ncc(C(=O)N2CCCOc3ccccc32)c1C,OXPYSOYXQAIXDP-UHFFFAOYSA-N
Z1639461991,CC(C)Cn1cc(C(=O)N2CCCCC3CCCCC32)cn1,WPGZCPYHZKAPEY-UHFFFAOYSA-N
Z1501840945,Cc1cc(C(=O)Nc2ccncc2O)nn1-c1ccc(F)cc1F,XFPBYSVXDGNYHF-UHFFFAOYSA-N
Z1786716821,Cc1cc(C)n(-c2ccc(NC(=O)c3cc(N4CCOCC4)ccn3)cc2F)n1,BETRKIRSTSPPIP-UHFFFAOYSA-N
Z1265494314,COc1ccc2c(c1)N(C(=O)c1cnn(-c3ccccc3)c1C)CC(C)O2,YFCPETKUFMDLFL-UHFFFAOYSA-N
Z265836122,CSc1cccc(NC(=O)C(C)N2CCC(c3nc4ccccc4o3)CC2)c1,DIQDPEGWMNLOHF-UHFFFAOYSA-N
Z452136328,Cc1ccc(C(=O)N(C)C)cc1NC(=O)c1cnn(-c2ccc(Cl)cc2)c1,XLRAFNAVOHQDOW-UHFFFAOYSA-N
Z1820899663,Cc1nc(-c2ncccn2)sc1C(=O)N1CCCSc2ccc(F)cc21,MPIWUXXDJWNZCN-UHFFFAOYSA-N
Z1421830181,CCn1ccnc1-c1cccc(NC(=O)c2ccc(C)nc2C)c1,HDMAVTGVRVJSGB-UHFFFAOYSA-N
Z1449175876,CCN1CCc2c(cccc2NC(=O)c2ccn(-c3c(F)cccc3F)n2)C1,IRHCSRAAMXZSPP-UHFFFAOYSA-N
Z1355330624,O=C(Cn1nc2n(c1=O)CCCCC2)N1CCCSc2ccc(Cl)cc21,WQIGMIQISYOCEB-UHFFFAOYSA-N
Z1233773094,Cc1nc2cc(F)ccc2cc1C(=O)NC1CCN(C(=O)c2cnccn2)CC1,CJEGIZNHRGTCJH-UHFFFAOYSA-N
Z1482224048,COc1cc(Oc2ccccc2)ccc1NC(=O)N1CCC(c2ccn[nH]2)CC1,MJTXGUYXWJDKFB-UHFFFAOYSA-N
Z1454059887,Cc1nc(-c2ncccn2)sc1C(=O)N1CC(C)(C)Oc2ccccc21,MTWOFYDBQVQMIH-UHFFFAOYSA-N
Z1699462761,Cc1oc2ccccc2c1CC(=O)NC1CCN(C(=O)c2cnccn2)CC1,SMUQFBMRDPDUII-UHFFFAOYSA-N
Z1335025054,CCc1cccc(C)c1NC(=O)c1cc(-c2ccc(F)cc2)[nH]n1,OTHXYCBZWKARLK-UHFFFAOYSA-N
